customer_id,region,plan_type,contract_type,payment_method,device_type,support_channel,issue_type,tenure_months,monthly_charges_usd,total_charges_usd,avg_monthly_data_gb,num_support_contacts,first_call_resolution,nps_score,csat_score,csat_verbatim_text,sentiment_label,sentiment_score,churn_risk_score,churned,revenue_per_tenure_month,support_intensity_index,loyalty_tier,weighted_sentiment_index,interaction_date
CUST00556,Northeast,Enterprise,Month-to-Month,Manual-Online,Business Line,App,Billing Dispute,20,154.71,3245.45,12.59,0,True,96,3,Acceptable service,Neutral,0.5603,60.8,0,162.27,0.0,Silver,0.793,2022-06-28
CUST00557,West,Basic,1-Year,In-Store,Tablet,Email,Network Outage,9,91.62,760.81,11.62,5,False,-34,4,Seamless experience overall,Positive,0.8601,66.8,1,84.53,0.5,Bronze,0.6155,2022-10-15
CUST00558,Northeast,Enterprise,Month-to-Month,In-Store,Hotspot,In-Store,Device Problem,80,231.76,16237.97,44.64,10,True,-79,4,Outstanding customer care,Positive,0.951,85.8,1,202.97,0.1235,Platinum,0.5868,2022-03-29
CUST00559,Southwest,Basic,2-Year,Manual-Online,Business Line,Chat,Network Outage,14,93.94,1159.5,48.51,2,True,-1,4,Excellent support experience,Positive,0.7396,54.2,0,82.82,0.1333,Silver,0.7233,2024-08-17
CUST00560,Southwest,Enterprise,Month-to-Month,Auto-Pay,Tablet,Chat,Device Problem,56,73.87,3788.18,38.76,15,True,79,4,Excellent support experience,Positive,0.7114,64.2,0,67.65,0.2632,Gold,0.8633,2022-03-20
CUST00561,Southwest,Standard,1-Year,Manual-Online,Tablet,Email,Plan Change,5,247.31,1242.54,8.43,11,False,21,2,Very disappointed with service,Negative,0.2858,100,1,248.51,1.8333,Bronze,0.5117,2024-05-16
CUST00562,Midwest,Premium,2-Year,Manual-Online,Smartphone,Phone,Billing Dispute,36,119.11,3900.62,85.75,13,True,71,3,Service was okay,Neutral,0.3277,91.8,1,108.35,0.3514,Gold,0.7492,2024-05-27
CUST00563,Midwest,Premium,Month-to-Month,Manual-Online,Hotspot,In-Store,Device Problem,61,147.8,9076.85,115.91,13,True,77,5,Agent went above and beyond,Positive,0.9292,30.6,0,148.8,0.2097,Platinum,0.9597,2023-02-11
CUST00564,Northeast,Standard,1-Year,In-Store,Smartphone,Phone,Device Problem,19,139.87,2427.07,95.25,13,True,33,1,Poor network reliability,Negative,0.1903,100,1,127.74,0.65,Silver,0.4828,2022-07-19
CUST00565,Northeast,Standard,2-Year,Manual-Online,Home Internet,App,No Issue,22,162.2,3187.39,25.96,6,True,-6,3,Decent support,Neutral,0.4506,93.2,1,144.88,0.2609,Silver,0.6145,2022-09-13
CUST00566,West,Enterprise,1-Year,Mail,Hotspot,Email,No Issue,70,123.68,9045.58,40.96,5,False,9,3,Waited longer than expected,Neutral,0.3488,88.2,1,129.22,0.0704,Platinum,0.5908,2024-06-11
CUST00567,West,Premium,2-Year,Mail,Hotspot,App,No Issue,13,248.97,3272.82,13.35,0,False,-74,4,Very professional support team,Positive,0.9709,64.8,0,251.76,0.0,Silver,0.5455,2022-07-24
CUST00568,West,Basic,2-Year,In-Store,Home Internet,Phone,Network Outage,59,151.34,7794.18,102.9,3,True,18,4,Agent went above and beyond,Positive,0.603,52.4,0,132.1,0.05,Gold,0.7565,2024-02-07
CUST00569,Southeast,Premium,1-Year,In-Store,Hotspot,In-Store,Contract Issue,31,30.9,988.37,4.89,0,True,-5,5,Very professional support team,Positive,0.727,21.0,0,31.88,0.0,Silver,0.8163,2022-12-16
CUST00570,Southwest,Enterprise,Month-to-Month,Mail,Tablet,App,Contract Issue,51,212.27,10936.91,69.76,4,False,86,2,Terrible wait times,Negative,0.1552,100,1,214.45,0.0769,Gold,0.6255,2024-06-14
CUST00571,Southeast,Basic,2-Year,Manual-Online,Business Line,Chat,Contract Issue,74,202.53,15266.07,75.65,8,True,-18,2,Very disappointed with service,Negative,0.1312,100,1,206.3,0.1067,Platinum,0.4935,2022-11-10
CUST00572,Northeast,Basic,2-Year,Mail,Smartphone,Phone,Device Problem,82,168.92,12765.82,29.53,7,True,-51,5,Problem resolved quickly,Positive,0.8905,44.2,0,155.68,0.0843,Platinum,0.7358,2024-02-14
CUST00573,Midwest,Basic,1-Year,Auto-Pay,Tablet,Chat,Contract Issue,75,220.72,14438.17,111.34,3,True,-64,3,Average experience,Neutral,0.3278,98.8,1,192.51,0.0395,Platinum,0.513,2024-10-09
CUST00574,Midwest,Standard,1-Year,Auto-Pay,Home Internet,Chat,Device Problem,10,137.02,1336.13,26.03,13,False,-20,4,Agent was very helpful,Positive,0.7195,80.0,1,133.61,1.1818,Bronze,0.64,2023-01-01
CUST00575,Southwest,Basic,Month-to-Month,In-Store,Hotspot,In-Store,Plan Change,77,150.22,10198.31,89.26,3,True,55,1,No accountability at all,Negative,0.1535,100,1,132.45,0.0385,Platinum,0.5212,2022-11-09
CUST00576,Southeast,Premium,Month-to-Month,Manual-Online,Smartphone,Email,Network Outage,29,48.35,1385.77,16.06,8,False,-49,1,No accountability at all,Negative,0.1956,100,1,47.79,0.2667,Silver,0.2893,2024-08-14
CUST00577,West,Enterprise,2-Year,Mail,Tablet,Email,Network Outage,26,181.14,4838.98,34.45,12,True,49,5,Outstanding customer care,Positive,0.6663,34.2,0,186.11,0.4444,Silver,0.9107,2023-02-26
CUST00578,West,Enterprise,1-Year,Mail,Business Line,Email,No Issue,41,167.03,6652.78,52.09,11,True,61,1,Very disappointed with service,Negative,0.2874,100,1,162.26,0.2619,Gold,0.5317,2023-06-03
CUST00579,Southwest,Enterprise,1-Year,In-Store,Home Internet,Chat,Billing Dispute,24,207.98,4671.45,23.12,7,True,-45,3,Nothing exceptional,Neutral,0.3367,100,1,194.64,0.28,Silver,0.5463,2023-10-15
CUST00580,Northeast,Premium,Month-to-Month,Mail,Business Line,Email,Network Outage,72,44.56,2909.06,26.25,6,True,43,3,Issue eventually resolved,Neutral,0.4722,83.4,1,40.4,0.0822,Platinum,0.7003,2024-05-13
CUST00581,West,Premium,1-Year,Manual-Online,Tablet,Chat,No Issue,64,139.69,9369.75,51.13,3,False,-57,5,Highly satisfied with resolution,Positive,0.8365,37.4,0,146.4,0.0462,Platinum,0.6753,2023-04-30
CUST00582,Southwest,Basic,1-Year,Auto-Pay,Business Line,Chat,Device Problem,37,58.82,2270.73,5.4,1,True,65,1,Issue still not resolved,Negative,0.249,100,1,61.37,0.0263,Gold,0.5387,2024-04-30
CUST00583,Midwest,Premium,1-Year,In-Store,Home Internet,Chat,Plan Change,41,138.63,4884.77,36.51,14,False,64,1,Will consider switching providers,Negative,0.0308,100,1,119.14,0.3333,Gold,0.487,2023-04-04
CUST00584,Northeast,Basic,Month-to-Month,Auto-Pay,Hotspot,In-Store,Network Outage,22,49.35,1080.08,97.66,0,True,-34,1,Billing overcharge not fixed,Negative,0.0225,100,1,49.09,0.0,Silver,0.3655,2023-11-06
CUST00585,Southwest,Enterprise,1-Year,Manual-Online,Tablet,App,Device Problem,16,57.77,945.01,90.61,13,False,71,1,Agent was unhelpful,Negative,0.1734,100,1,59.06,0.7647,Silver,0.4992,2024-09-30
CUST00586,Midwest,Premium,2-Year,Mail,Tablet,Chat,Speed Issue,38,186.49,6523.96,100.43,7,True,77,1,Problem kept recurring,Negative,0.0181,100,1,171.68,0.1795,Gold,0.5597,2022-01-27
CUST00587,Southeast,Enterprise,1-Year,Manual-Online,Home Internet,Chat,Speed Issue,27,209.07,5657.99,62.16,10,True,81,4,Agent was very helpful,Positive,0.9391,53.8,0,209.56,0.3571,Silver,0.8668,2022-08-05
CUST00588,Southeast,Standard,1-Year,Mail,Home Internet,App,Plan Change,26,201.59,4652.16,34.06,5,True,47,1,Issue still not resolved,Negative,0.2235,100,1,178.93,0.1852,Silver,0.5072,2023-05-08
CUST00589,Northeast,Enterprise,Month-to-Month,In-Store,Smartphone,In-Store,Contract Issue,68,129.57,7957.14,111.3,2,True,10,2,No accountability at all,Negative,0.1293,100,1,117.02,0.029,Platinum,0.5425,2023-11-15
CUST00590,Northeast,Enterprise,1-Year,In-Store,Smartphone,Chat,Contract Issue,49,191.03,8747.52,35.99,12,True,52,3,Could be improved,Neutral,0.4556,93.6,1,178.52,0.24,Gold,0.716,2022-08-12
CUST00591,Northeast,Standard,Month-to-Month,Manual-Online,Smartphone,Chat,Billing Dispute,74,88.55,5656.09,13.02,7,False,0,4,Excellent support experience,Positive,0.688,64.0,0,76.43,0.0933,Platinum,0.675,2023-07-04
CUST00592,West,Standard,Month-to-Month,Manual-Online,Hotspot,Email,Contract Issue,77,93.35,6114.22,23.02,15,True,76,2,Issue still not resolved,Negative,0.05,100,1,79.41,0.1923,Platinum,0.658,2023-11-12
CUST00593,West,Standard,Month-to-Month,Mail,Home Internet,Email,Billing Dispute,23,244.35,5767.58,21.32,0,True,21,5,Very happy with service,Positive,0.7953,15.8,0,250.76,0.0,Silver,0.8618,2023-05-22
CUST00594,West,Basic,Month-to-Month,Auto-Pay,Business Line,Email,No Issue,30,145.55,3857.63,18.44,3,True,-23,3,Nothing exceptional,Neutral,0.5969,90.6,1,128.59,0.0968,Silver,0.5847,2023-06-12
CUST00595,West,Premium,1-Year,Mail,Smartphone,Email,Speed Issue,43,226.09,9769.56,102.98,15,True,-31,5,Very happy with service,Positive,0.6592,56.2,0,227.2,0.3409,Gold,0.7708,2024-04-20
CUST00596,Southeast,Standard,1-Year,Mail,Smartphone,Phone,Plan Change,56,109.06,6100.48,24.07,12,True,-30,5,Seamless experience overall,Positive,0.9949,50.0,0,108.94,0.2105,Gold,0.7725,2024-12-15
CUST00597,Southeast,Premium,2-Year,In-Store,Hotspot,In-Store,Plan Change,54,237.95,11631.82,23.68,10,True,10,4,Highly satisfied with resolution,Positive,0.7154,68.0,1,215.4,0.1818,Gold,0.7425,2022-01-18
CUST00598,West,Standard,1-Year,Manual-Online,Business Line,Email,Plan Change,72,176.14,11549.94,35.3,9,True,16,1,Will consider switching providers,Negative,0.037,100,1,160.42,0.1233,Platinum,0.453,2024-09-27
CUST00599,Midwest,Basic,1-Year,In-Store,Smartphone,Chat,Speed Issue,18,107.04,1746.87,103.22,4,True,82,3,Expected better response time,Neutral,0.4296,71.6,0,97.05,0.2105,Silver,0.7685,2022-06-15
CUST00600,Midwest,Standard,Month-to-Month,Mail,Hotspot,Phone,No Issue,82,114.96,8765.18,108.6,8,True,52,3,Got what I needed but took a while,Neutral,0.5037,85.6,1,106.89,0.0964,Platinum,0.716,2023-10-23
CUST00601,Southwest,Standard,2-Year,Manual-Online,Hotspot,Phone,Device Problem,71,73.89,4779.27,36.38,14,True,-4,4,Great network coverage,Positive,0.7768,78.8,0,67.31,0.1944,Platinum,0.718,2023-10-04
CUST00602,Southwest,Premium,1-Year,In-Store,Home Internet,In-Store,Device Problem,53,131.47,7194.45,4.14,13,True,93,2,Billing overcharge not fixed,Negative,0.236,100,1,135.74,0.2407,Gold,0.6877,2024-11-14
CUST00603,Midwest,Standard,2-Year,In-Store,Smartphone,In-Store,Network Outage,52,177.41,8695.43,91.8,14,True,-79,1,Issue still not resolved,Negative,0.1,100,1,167.22,0.2642,Gold,0.2868,2022-07-19
CUST00604,Midwest,Enterprise,2-Year,In-Store,Smartphone,Chat,Contract Issue,75,178.36,13348.54,7.31,6,True,43,4,Agent was very helpful,Positive,0.6894,53.4,0,177.98,0.0789,Platinum,0.8003,2022-11-13
CUST00605,Midwest,Premium,2-Year,Auto-Pay,Home Internet,App,Contract Issue,26,55.23,1220.59,72.85,3,True,-37,2,Very disappointed with service,Negative,0.2498,100,1,46.95,0.1111,Silver,0.4602,2024-06-27
CUST00606,West,Basic,Month-to-Month,In-Store,Home Internet,In-Store,Network Outage,31,215.17,6399.08,98.78,14,True,10,2,Poor network reliability,Negative,0.0425,100,1,206.42,0.4375,Silver,0.5425,2023-05-08
CUST00607,Southeast,Standard,1-Year,Mail,Hotspot,Email,Contract Issue,13,240.99,2971.82,80.46,12,False,78,1,Worst customer service experience,Negative,0.0444,100,1,228.6,0.8571,Silver,0.5115,2023-08-04
CUST00608,West,Basic,2-Year,Mail,Smartphone,App,Speed Issue,5,171.91,884.17,74.77,1,True,-65,4,Seamless experience overall,Positive,0.7108,65.0,0,176.83,0.1667,Bronze,0.6113,2022-11-21
CUST00609,Midwest,Standard,1-Year,Mail,Business Line,Chat,Network Outage,84,63.3,5217.17,68.01,14,True,-29,3,Issue eventually resolved,Neutral,0.5748,100,1,62.11,0.1647,Platinum,0.5742,2024-09-17
CUST00610,West,Enterprise,2-Year,Manual-Online,Business Line,App,No Issue,68,87.02,5855.55,71.07,11,False,-83,1,Poor network reliability,Negative,0.0695,100,1,86.11,0.1594,Platinum,0.2298,2022-08-06
CUST00611,West,Enterprise,1-Year,Manual-Online,Tablet,Chat,Network Outage,50,196.27,9165.92,8.66,8,True,-91,1,Terrible wait times,Negative,0.182,100,1,183.32,0.1569,Gold,0.2657,2022-03-02
CUST00612,Southeast,Premium,Month-to-Month,Mail,Home Internet,Phone,Contract Issue,74,152.41,10028.06,59.44,9,True,-49,2,No accountability at all,Negative,0.2426,100,1,135.51,0.12,Platinum,0.4393,2023-01-29
CUST00613,Northeast,Basic,2-Year,Auto-Pay,Tablet,Chat,No Issue,18,226.51,3758.8,49.56,2,True,-53,5,Seamless experience overall,Positive,0.6761,34.6,0,208.82,0.1053,Silver,0.7323,2023-03-01
CUST00614,Southwest,Enterprise,2-Year,In-Store,Hotspot,App,Plan Change,18,206.34,3483.01,75.43,2,True,-68,5,Outstanding customer care,Positive,0.6404,37.6,0,193.5,0.1053,Silver,0.706,2024-10-18
CUST00615,Southeast,Basic,2-Year,In-Store,Smartphone,Phone,No Issue,38,232.89,7967.28,84.69,2,True,-27,1,Agent was unhelpful,Negative,0.256,100,1,209.67,0.0513,Gold,0.3778,2024-10-21
CUST00616,Midwest,Enterprise,2-Year,Auto-Pay,Business Line,Chat,Plan Change,61,236.11,15079.45,78.73,1,True,7,3,Service was okay,Neutral,0.3418,80.6,1,247.2,0.0161,Platinum,0.6372,2023-11-07
CUST00617,Northeast,Standard,1-Year,Auto-Pay,Business Line,App,Contract Issue,5,106.08,458.35,50.53,2,False,-67,3,Issue eventually resolved,Neutral,0.3107,97.4,1,91.67,0.3333,Bronze,0.4578,2024-11-05
CUST00618,Southeast,Premium,1-Year,Mail,Hotspot,Phone,Billing Dispute,8,35.79,288.14,24.34,12,True,41,4,Agent went above and beyond,Positive,0.8782,65.8,0,36.02,1.3333,Bronze,0.7968,2024-05-30
CUST00619,West,Standard,Month-to-Month,Mail,Smartphone,App,Speed Issue,46,72.59,3129.79,7.89,7,True,50,1,No accountability at all,Negative,0.1704,100,1,68.04,0.1489,Gold,0.5125,2022-01-31
CUST00620,Southeast,Basic,Month-to-Month,Auto-Pay,Tablet,In-Store,Network Outage,37,39.61,1348.23,78.97,7,True,-67,5,Agent went above and beyond,Positive,0.7915,47.4,0,36.44,0.1842,Gold,0.7077,2022-09-08
CUST00621,Northeast,Basic,1-Year,Manual-Online,Home Internet,Email,No Issue,29,127.57,3368.58,44.67,9,True,34,3,Acceptable service,Neutral,0.451,91.2,1,116.16,0.3,Silver,0.6845,2022-04-21
CUST00622,Midwest,Enterprise,2-Year,Mail,Hotspot,Chat,Network Outage,18,215.1,3694.47,37.29,6,True,-5,2,Agent was unhelpful,Negative,0.2095,100,1,205.25,0.3158,Silver,0.5162,2024-07-18
CUST00623,Northeast,Basic,1-Year,Auto-Pay,Hotspot,Email,Plan Change,50,96.08,5010.66,8.11,12,False,-96,4,Very happy with service,Positive,0.6898,93.2,1,100.21,0.2353,Gold,0.507,2024-02-16
CUST00624,Southeast,Enterprise,2-Year,Auto-Pay,Hotspot,Chat,Plan Change,45,236.18,10968.31,90.78,10,True,92,5,Problem resolved quickly,Positive,0.9029,21.6,0,243.74,0.2174,Gold,0.986,2023-11-30
CUST00625,Southwest,Enterprise,1-Year,Auto-Pay,Smartphone,App,Device Problem,37,218.86,8402.26,56.16,8,True,-3,4,Problem resolved quickly,Positive,0.6527,66.6,1,227.09,0.2105,Gold,0.7198,2022-02-01
CUST00626,Midwest,Premium,Month-to-Month,Manual-Online,Business Line,Email,Speed Issue,74,116.8,8410.78,44.04,8,True,-69,3,Nothing exceptional,Neutral,0.5508,100,1,113.66,0.1067,Platinum,0.5043,2023-01-02
CUST00627,West,Enterprise,Month-to-Month,Mail,Smartphone,In-Store,Billing Dispute,46,135.64,6357.15,26.92,1,True,-30,5,Great network coverage,Positive,0.7256,28.0,0,138.2,0.0213,Gold,0.7725,2022-05-12
CUST00628,West,Standard,1-Year,In-Store,Hotspot,In-Store,Network Outage,30,168.66,4449.49,74.54,1,True,-71,1,No accountability at all,Negative,0.2582,100,1,148.32,0.0323,Silver,0.3008,2023-10-12
CUST00629,Northeast,Standard,Month-to-Month,In-Store,Hotspot,Chat,Contract Issue,46,148.89,5882.87,28.93,3,True,29,4,Excellent support experience,Positive,0.8044,50.2,0,127.89,0.0638,Gold,0.7758,2023-05-01
CUST00630,Southeast,Premium,2-Year,In-Store,Home Internet,Chat,Contract Issue,55,222.68,10760.76,39.86,11,True,4,3,Decent support,Neutral,0.4866,100,1,195.65,0.1964,Gold,0.632,2022-11-25
CUST00631,Midwest,Basic,1-Year,Manual-Online,Business Line,Chat,Billing Dispute,78,76.52,5447.03,86.18,11,True,-4,5,Very happy with service,Positive,0.8628,42.8,0,69.83,0.1392,Platinum,0.818,2022-11-04
CUST00632,West,Basic,Month-to-Month,Manual-Online,Business Line,App,Plan Change,81,150.6,11388.81,88.23,1,False,68,5,Great network coverage,Positive,0.7764,8.4,0,140.6,0.0122,Platinum,0.894,2023-07-06
CUST00633,Southeast,Premium,Month-to-Month,In-Store,Tablet,Email,Network Outage,59,99.25,6116.21,83.48,14,False,-8,1,No accountability at all,Negative,0.0229,100,1,103.66,0.2333,Gold,0.361,2024-01-12
CUST00634,West,Standard,1-Year,Mail,Tablet,App,No Issue,17,233.65,3570.83,109.2,4,True,-27,3,Issue eventually resolved,Neutral,0.4226,93.4,1,210.05,0.2222,Silver,0.5777,2024-10-31
CUST00635,Southeast,Enterprise,2-Year,Manual-Online,Tablet,In-Store,Billing Dispute,22,56.56,1123.22,66.99,15,True,-68,1,Very disappointed with service,Negative,0.207,100,1,51.06,0.6522,Silver,0.306,2022-05-30
CUST00636,Southeast,Enterprise,1-Year,In-Store,Tablet,In-Store,Contract Issue,72,83.11,5437.46,41.08,10,True,84,1,Terrible wait times,Negative,0.285,100,1,75.52,0.137,Platinum,0.572,2024-04-17
CUST00637,West,Enterprise,1-Year,Mail,Tablet,Phone,Contract Issue,76,231.59,18257.78,10.97,0,True,72,4,Agent went above and beyond,Positive,0.7282,35.6,0,240.23,0.0,Platinum,0.851,2022-12-28
CUST00638,Southwest,Premium,Month-to-Month,Manual-Online,Hotspot,In-Store,Speed Issue,7,154.1,1110.48,70.0,13,True,-18,4,Agent was very helpful,Positive,0.9814,79.6,1,158.64,1.625,Bronze,0.6935,2022-03-27
CUST00639,Southeast,Enterprise,2-Year,In-Store,Business Line,App,Speed Issue,13,106.41,1221.64,35.25,15,False,-43,2,Billing overcharge not fixed,Negative,0.2966,100,1,93.97,1.0714,Silver,0.3997,2022-08-06
CUST00640,Southeast,Premium,Month-to-Month,Auto-Pay,Tablet,App,No Issue,66,196.06,11069.75,108.4,6,True,25,1,Billing overcharge not fixed,Negative,0.2825,100,1,167.72,0.0896,Platinum,0.4688,2024-05-23
CUST00641,West,Standard,1-Year,In-Store,Smartphone,Chat,Device Problem,56,138.51,6727.83,17.28,8,True,-10,1,Agent was unhelpful,Negative,0.2182,100,1,120.14,0.1404,Gold,0.4075,2023-11-01
CUST00642,Southeast,Premium,1-Year,Mail,Business Line,Chat,Contract Issue,41,226.29,7957.38,12.95,10,True,42,1,Very disappointed with service,Negative,0.0738,100,1,194.08,0.2381,Gold,0.4985,2024-02-10
CUST00643,Southeast,Standard,1-Year,Mail,Tablet,In-Store,No Issue,24,191.37,4163.54,24.63,2,True,-100,4,Great network coverage,Positive,0.8445,74.0,0,173.48,0.08,Silver,0.55,2022-12-31
CUST00644,Northeast,Enterprise,2-Year,In-Store,Business Line,In-Store,Contract Issue,75,81.63,5630.88,64.12,5,True,-41,3,Could be improved,Neutral,0.539,98.2,1,75.08,0.0658,Platinum,0.5533,2024-03-14
CUST00645,Southwest,Premium,2-Year,Mail,Hotspot,Chat,Network Outage,15,241.83,3733.97,91.91,13,False,-17,2,Issue still not resolved,Negative,0.0529,100,1,248.93,0.8125,Silver,0.4453,2023-10-16
CUST00646,Northeast,Premium,2-Year,Mail,Tablet,In-Store,No Issue,63,162.22,10091.54,4.45,8,True,100,4,Very happy with service,Positive,0.8249,46.0,0,160.18,0.125,Platinum,0.9,2023-10-24
CUST00647,Midwest,Premium,1-Year,Mail,Home Internet,In-Store,Device Problem,34,230.71,7088.46,87.65,10,True,-22,4,Very professional support team,Positive,0.9502,74.4,1,208.48,0.2857,Silver,0.6865,2023-02-27
CUST00648,Northeast,Premium,Month-to-Month,Auto-Pay,Smartphone,In-Store,Billing Dispute,43,230.68,9952.65,66.79,1,True,-8,5,Problem resolved quickly,Positive,0.9941,23.6,0,231.46,0.0227,Gold,0.811,2024-03-21
CUST00649,Southeast,Premium,Month-to-Month,In-Store,Hotspot,In-Store,Network Outage,71,191.32,14099.94,5.29,0,True,28,4,Seamless experience overall,Positive,0.6169,44.4,0,198.59,0.0,Platinum,0.774,2023-08-03
CUST00650,Midwest,Basic,Month-to-Month,Manual-Online,Smartphone,Email,Contract Issue,16,208.85,3092.89,48.69,8,True,-81,1,Worst customer service experience,Negative,0.006,100,1,193.31,0.4706,Silver,0.2833,2022-11-07
CUST00651,Northeast,Enterprise,Month-to-Month,In-Store,Hotspot,In-Store,Plan Change,3,96.46,272.53,12.86,15,False,-26,4,Agent went above and beyond,Positive,0.8244,85.2,1,90.84,3.75,Bronze,0.6295,2024-09-16
CUST00652,Midwest,Standard,1-Year,Auto-Pay,Home Internet,In-Store,Speed Issue,70,187.2,12323.71,69.77,0,False,97,2,Problem kept recurring,Negative,0.1689,90.6,1,176.05,0.0,Platinum,0.6447,2023-09-29
CUST00653,Midwest,Standard,2-Year,Auto-Pay,Smartphone,App,Network Outage,27,220.25,5637.29,30.75,4,False,57,4,Great network coverage,Positive,0.8892,46.6,0,208.79,0.1429,Silver,0.7748,2023-04-22
CUST00654,Northeast,Enterprise,1-Year,Mail,Hotspot,Email,No Issue,20,38.02,751.12,72.25,0,True,76,2,Problem kept recurring,Negative,0.1637,94.8,1,37.56,0.0,Silver,0.658,2023-10-04
CUST00655,Southeast,Premium,1-Year,Mail,Business Line,App,No Issue,11,232.66,2393.27,10.22,4,True,-59,5,Excellent support experience,Positive,0.6665,39.8,0,217.57,0.3333,Bronze,0.7218,2024-06-15
CUST00656,Northeast,Basic,1-Year,Mail,Tablet,App,Device Problem,18,194.77,3363.58,48.53,9,True,11,3,Decent support,Neutral,0.4567,95.8,1,186.87,0.4737,Silver,0.6442,2024-02-01
CUST00657,Southwest,Standard,Month-to-Month,In-Store,Business Line,Phone,No Issue,79,239.43,17482.17,72.94,15,False,-47,3,Average experience,Neutral,0.3493,100,1,221.29,0.1875,Platinum,0.4928,2024-08-28
CUST00658,Northeast,Premium,1-Year,Manual-Online,Tablet,In-Store,Billing Dispute,1,98.59,87.5,83.59,14,True,-76,1,Will consider switching providers,Negative,0.0469,100,1,87.5,7.0,Bronze,0.292,2023-12-19
CUST00659,Southwest,Standard,1-Year,Auto-Pay,Tablet,Email,Speed Issue,55,158.57,7946.46,75.32,12,True,43,5,Problem resolved quickly,Positive,0.631,35.4,0,144.48,0.2143,Gold,0.9002,2022-11-09
CUST00660,Northeast,Standard,1-Year,Manual-Online,Hotspot,App,Billing Dispute,17,205.3,3376.54,92.16,10,True,88,5,Seamless experience overall,Positive,0.6837,22.4,0,198.62,0.5556,Silver,0.979,2022-01-06
